id,name,category,country,state,district,normalizedName,startingLetter,endingLetter
subdistrict-2526,Bhalki,subdistrict,India,,,bhalki,B,I
subdistrict-2527,Navalgund,subdistrict,India,,,navalgund,N,D
subdistrict-2528,Siruguppa,subdistrict,India,,,siruguppa,S,A
subdistrict-2529,Shirahatti,subdistrict,India,,,shirahatti,S,I
subdistrict-2530,Koppa,subdistrict,India,,,koppa,K,A
subdistrict-2531,Dharwad,subdistrict,India,,,dharwad,D,D
subdistrict-2532,Dodballapur,subdistrict,India,,,dodballapur,D,R
subdistrict-2533,Hubballi,subdistrict,India,,,hubballi,H,I
subdistrict-2534,Raybag,subdistrict,India,,,raybag,R,G
subdistrict-2535,Gadag,subdistrict,India,,,gadag,G,G
subdistrict-2536,Basavana Bagewadi,subdistrict,India,,,basavanabagewadi,B,I
subdistrict-2537,Sedam,subdistrict,India,,,sedam,S,M
subdistrict-2538,Challakere,subdistrict,India,,,challakere,C,E
subdistrict-2539,Sorab,subdistrict,India,,,sorab,S,B
subdistrict-2540,Shikarpur,subdistrict,India,,,shikarpur,S,R
subdistrict-2541,Bylahongal,subdistrict,India,,,bylahongal,B,L
subdistrict-2542,Supa,subdistrict,India,,,supa,S,A
subdistrict-2543,Sirsi,subdistrict,India,,,sirsi,S,I
subdistrict-2544,Holenarsipur,subdistrict,India,,,holenarsipur,H,R
subdistrict-2545,Maddur,subdistrict,India,,,maddur,M,R
subdistrict-2546,Shivamogga,subdistrict,India,,,shivamogga,S,A
subdistrict-2547,Bantval,subdistrict,India,,,bantval,B,L
subdistrict-2548,Turuvekere,subdistrict,India,,,turuvekere,T,E
subdistrict-2549,Athni,subdistrict,India,,,athni,A,I
subdistrict-2550,Badami,subdistrict,India,,,badami,B,I
subdistrict-2551,Channagiri,subdistrict,India,,,channagiri,C,I
subdistrict-2552,Magadi,subdistrict,India,,,magadi,M,I
subdistrict-2553,Channapatna,subdistrict,India,,,channapatna,C,A
subdistrict-2554,Nagamangala,subdistrict,India,,,nagamangala,N,A
subdistrict-2555,Chikballapur,subdistrict,India,,,chikballapur,C,R
subdistrict-2556,Ramanagara,subdistrict,India,,,ramanagara,R,A
subdistrict-2557,Tirumakudal-Narsipur,subdistrict,India,,,tirumakudalnarsipur,T,R
subdistrict-2558,Shahapur,subdistrict,India,,,shahapur,S,R
subdistrict-2559,Basavakalyan,subdistrict,India,,,basavakalyan,B,N
subdistrict-2560,Devadurga,subdistrict,India,,,devadurga,D,A
subdistrict-2561,Manvi,subdistrict,India,,,manvi,M,I
subdistrict-2562,Sindhanur,subdistrict,India,,,sindhanur,S,R
subdistrict-2563,Sira,subdistrict,India,,,sira,S,A
subdistrict-2564,Madhugiri,subdistrict,India,,,madhugiri,M,I
subdistrict-2565,Gubbi,subdistrict,India,,,gubbi,G,I
subdistrict-2566,Sidlaghatta,subdistrict,India,,,sidlaghatta,S,A
subdistrict-2567,Beltangadi,subdistrict,India,,,beltangadi,B,I
subdistrict-2568,Shorapur,subdistrict,India,,,shorapur,S,R
subdistrict-2569,Aland,subdistrict,India,,,aland,A,D
subdistrict-2570,Hungund,subdistrict,India,,,hungund,H,D
subdistrict-2571,Vijayapura,subdistrict,India,,,vijayapura,V,A
subdistrict-2572,Afzalpur,subdistrict,India,,,afzalpur,A,R
subdistrict-2573,Kalaburagi,subdistrict,India,,,kalaburagi,K,I
subdistrict-2574,Lingsugur,subdistrict,India,,,lingsugur,L,R
subdistrict-2575,Kadur,subdistrict,India,,,kadur,K,R
subdistrict-2576,Tiptur,subdistrict,India,,,tiptur,T,R
subdistrict-2577,Arsikere,subdistrict,India,,,arsikere,A,E
subdistrict-2578,Madikeri,subdistrict,India,,,madikeri,M,I
subdistrict-2579,Heggadadevankote,subdistrict,India,,,heggadadevankote,H,E
subdistrict-2580,Nanjangud,subdistrict,India,,,nanjangud,N,D
subdistrict-2581,Gokak,subdistrict,India,,,gokak,G,K
subdistrict-2582,Chikkamagaluru,subdistrict,India,,,chikkamagaluru,C,U
subdistrict-2583,Mudigere,subdistrict,India,,,mudigere,M,E
subdistrict-2584,Malur,subdistrict,India,,,malur,M,R
subdistrict-2585,Belur,subdistrict,India,,,belur,B,R
subdistrict-2586,Ron,subdistrict,India,,,ron,R,N
subdistrict-2587,Yelburga,subdistrict,India,,,yelburga,Y,A
subdistrict-2588,Yellapur,subdistrict,India,,,yellapur,Y,R
subdistrict-2589,Piriyapatna,subdistrict,India,,,piriyapatna,P,A
subdistrict-2590,Hunsur,subdistrict,India,,,hunsur,H,R
subdistrict-2591,Hanagal,subdistrict,India,,,hanagal,H,L
subdistrict-2592,Hirekerur,subdistrict,India,,,hirekerur,H,R
subdistrict-2593,Chitradurga,subdistrict,India,,,chitradurga,C,A
subdistrict-2594,Holalkere,subdistrict,India,,,holalkere,H,E
subdistrict-2595,Bagalkot,subdistrict,India,,,bagalkot,B,T
subdistrict-2596,Hiriyur,subdistrict,India,,,hiriyur,H,R
subdistrict-2597,Indi,subdistrict,India,,,indi,I,I
subdistrict-2598,Pavagada,subdistrict,India,,,pavagada,P,A
subdistrict-2599,Yadgir,subdistrict,India,,,yadgir,Y,R
subdistrict-2600,Krishnarajanagara,subdistrict,India,,,krishnarajanagara,K,A
subdistrict-2601,Tumakuru,subdistrict,India,,,tumakuru,T,U
subdistrict-2602,Kunigal,subdistrict,India,,,kunigal,K,L
subdistrict-2603,Chintamani,subdistrict,India,,,chintamani,C,I
subdistrict-2604,Sindagi,subdistrict,India,,,sindagi,S,I
subdistrict-2605,Jevargi,subdistrict,India,,,jevargi,J,I
subdistrict-2606,Tirthahalli,subdistrict,India,,,tirthahalli,T,I
subdistrict-2607,Krishnarajpet,subdistrict,India,,,krishnarajpet,K,T
subdistrict-2608,Channarayapatna,subdistrict,India,,,channarayapatna,C,A
subdistrict-2609,Gauribidanur,subdistrict,India,,,gauribidanur,G,R
subdistrict-2610,Gundlupet,subdistrict,India,,,gundlupet,G,T
subdistrict-2611,Chincholi,subdistrict,India,,,chincholi,C,I
subdistrict-2612,Haveri,subdistrict,India,,,haveri,H,I
subdistrict-2613,Chamarajanagar,subdistrict,India,,,chamarajanagar,C,R
subdistrict-2614,Sandur,subdistrict,India,,,sandur,S,R
subdistrict-2615,Hosdurga,subdistrict,India,,,hosdurga,H,A
subdistrict-2616,Malvalli,subdistrict,India,,,malvalli,M,I
subdistrict-2617,Kanakapura,subdistrict,India,,,kanakapura,K,A
subdistrict-2619,Kollegala,subdistrict,India,,,kollegala,K,A
subdistrict-2620,Bangarapet,subdistrict,India,,,bangarapet,B,T
subdistrict-2621,Anekal,subdistrict,India,,,anekal,A,L
subdistrict-2622,Hoskote,subdistrict,India,,,hoskote,H,E
subdistrict-2623,Bengaluru North,subdistrict,India,,,bengalurunorth,B,H
subdistrict-2624,Nelamangala,subdistrict,India,,,nelamangala,N,A
subdistrict-2625,Bengaluru South,subdistrict,India,,,bengalurusouth,B,H
subdistrict-2626,Sakaleshpur,subdistrict,India,,,sakaleshpur,S,R
subdistrict-2627,Srinivaspur,subdistrict,India,,,srinivaspur,S,R
subdistrict-2628,Khanapur,subdistrict,India,,,khanapur,K,R
subdistrict-2629,Belagavi,subdistrict,India,,,belagavi,B,I
subdistrict-2630,Kudligi,subdistrict,India,,,kudligi,K,I
subdistrict-2631,Hosapete,subdistrict,India,,,hosapete,H,E
subdistrict-2632,Kolar,subdistrict,India,,,kolar,K,R
subdistrict-2633,Panoor,subdistrict,India,,,panoor,P,R
subdistrict-2634,Kalliasseri,subdistrict,India,,,kalliasseri,K,I
subdistrict-2635,Parappa,subdistrict,India,,,parappa,P,A
subdistrict-2636,Karadka,subdistrict,India,,,karadka,K,A
subdistrict-2637,Kalikavu,subdistrict,India,,,kalikavu,K,U
subdistrict-2638,Pothencode,subdistrict,India,,,pothencode,P,E
subdistrict-2639,Panamaram,subdistrict,India,,,panamaram,P,M
subdistrict-2640,Malampuzha,subdistrict,India,,,malampuzha,M,A
subdistrict-2641,Chirayinkeezhu,subdistrict,India,,,chirayinkeezhu,C,U
subdistrict-2642,Kanhangad,subdistrict,India,,,kanhangad,K,D
subdistrict-2643,Peravoor,subdistrict,India,,,peravoor,P,R
subdistrict-2644,Muthukulam,subdistrict,India,,,muthukulam,M,M
subdistrict-2645,Nemmara,subdistrict,India,,,nemmara,N,A
subdistrict-2646,Azhutha,subdistrict,India,,,azhutha,A,A
subdistrict-2647,Nedumkandom,subdistrict,India,,,nedumkandom,N,M
subdistrict-2648,Vadakara,subdistrict,India,,,vadakara,V,A
subdistrict-2649,Karunagappally,subdistrict,India,,,karunagappally,K,Y
subdistrict-2650,Kochi,subdistrict,India,,,kochi,K,I
subdistrict-2651,Wandoor,subdistrict,India,,,wandoor,W,R
subdistrict-2652,Vengara,subdistrict,India,,,vengara,V,A
subdistrict-2653,Tirurangadi,subdistrict,India,,,tirurangadi,T,I
subdistrict-2654,Manjeshwar,subdistrict,India,,,manjeshwar,M,R
subdistrict-2655,Chavara,subdistrict,India,,,chavara,C,A
subdistrict-2656,Anchalummood,subdistrict,India,,,anchalummood,A,D
subdistrict-2657,Muvattupuzha,subdistrict,India,,,muvattupuzha,M,A
subdistrict-2658,Idukki,subdistrict,India,,,idukki,I,I
subdistrict-2659,Anchal,subdistrict,India,,,anchal,A,L
subdistrict-2660,Kunnamangalam,subdistrict,India,,,kunnamangalam,K,M
subdistrict-2661,Areakode,subdistrict,India,,,areakode,A,E
subdistrict-2662,Malappuram,subdistrict,India,,,malappuram,M,M
subdistrict-2663,Kasargod,subdistrict,India,,,kasargod,K,D
subdistrict-2664,Thalassery,subdistrict,India,,,thalassery,T,Y
subdistrict-2665,Adimaly,subdistrict,India,,,adimaly,A,Y
subdistrict-2666,Taliparamba,subdistrict,India,,,taliparamba,T,A
subdistrict-2667,Lalam,subdistrict,India,,,lalam,L,M
subdistrict-2668,Kattappana,subdistrict,India,,,kattappana,K,A
subdistrict-2669,Varkala,subdistrict,India,,,varkala,V,A
subdistrict-2670,Kozhikode,subdistrict,India,,,kozhikode,K,E
subdistrict-2671,Ottappalam,subdistrict,India,,,ottappalam,O,M
subdistrict-2672,Ranni,subdistrict,India,,,ranni,R,I
subdistrict-2673,Uzhavoor,subdistrict,India,,,uzhavoor,U,R
subdistrict-2674,Thiruvananthapuram,subdistrict,India,,,thiruvananthapuram,T,M
subdistrict-2675,Edakkad,subdistrict,India,,,edakkad,E,D
subdistrict-2676,Parakode,subdistrict,India,,,parakode,P,E
subdistrict-2677,Pathanapuram,subdistrict,India,,,pathanapuram,P,M
subdistrict-2678,Pallom,subdistrict,India,,,pallom,P,M
subdistrict-2679,Thycattussery,subdistrict,India,,,thycattussery,T,Y
